country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
"Hungary","1900","HUN","7106097","19107487000","","","","","","","","","","","","","","","","","","3336.966","23.713","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.273","0.023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1901","HUN","7156618","","","","","","","","","","","","","","","","","0.523","0.124","3330.740","23.837","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.000","0.012","4.875","0.035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1902","HUN","7207003","","","","","","","","","","","","","","","","","-6.068","-1.446","3106.771","22.391","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.333","0.012","6.455","0.047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1903","HUN","7257247","","","","","","","","","","","","","","","","","3.293","0.737","3186.851","23.128","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-25.000","-0.012","4.808","0.035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1904","HUN","7307841","","","","","","","","","","","","","","","","","2.270","0.525","3236.641","23.653","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-33.333","-0.012","3.183","0.023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1905","HUN","7358788","","","","","","","","","","","","","","","","","4.274","1.011","3351.612","24.664","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150.000","0.035","7.902","0.058","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1906","HUN","7410090","","","","","","","","","","","","","","","","","6.407","1.580","3541.656","26.244","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-40.000","-0.023","4.708","0.035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1907","HUN","7461749","","","","","","","","","","","","","","","","","1.221","0.320","3560.065","26.564","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-33.333","-0.012","3.117","0.023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1908","HUN","7513769","","","","","","","","","","","","","","","","","6.973","1.852","3781.925","28.417","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","3.096","0.023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1909","HUN","7561436","","","","","","","","","","","","","","","","","8.874","2.522","4091.560","30.938","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.000","0.012","4.614","0.035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1910","HUN","7604701","24369072000","","","","","","","","","","","","","","","","-0.634","-0.196","4042.476","30.742","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","4.588","0.035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1911","HUN","7643515","","","","","","","","","","","","","","","","","3.695","1.136","4170.578","31.878","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-33.333","-0.012","3.043","0.023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1912","HUN","7677830","","","","","","","","","","","","","","","","","2.235","0.713","4244.747","32.590","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.000","0.012","4.544","0.035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1913","HUN","7707596","26216960000","","","","","","","","","","","","","","","","6.706","2.185","4511.894","34.776","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-33.333","-0.012","3.018","0.023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1914","HUN","7737477","","","","","","","","","","","","","","","","","-10.754","-3.740","4011.145","31.036","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.000","0.023","6.012","0.047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1915","HUN","7767474","","","","","","","","","","","","","","","","","1.379","0.428","4050.773","31.464","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.000","0.035","10.481","0.081","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1916","HUN","7797587","","","","","","","","","","","","","","","","","-0.557","-0.175","4012.664","31.289","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.286","-0.012","8.949","0.070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1917","HUN","7827817","","","","","","","","","","","","","","","","","-1.746","-0.546","3927.391","30.743","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.000","0.035","13.372","0.105","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1918","HUN","7858603","","","","","","","","","","","","","","","","","-6.806","-2.092","3645.770","28.651","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-100.000","-0.105","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1919","HUN","7896685","","","","","","","","","","","","","","","","","-53.111","-15.217","1701.236","13.434","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1920","HUN","7942153","21655800000","","","","","","","","","","","","","","","","27.857","3.742","2162.703","17.177","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1921","HUN","7995099","","","","","","","","","","","","","","","","","28.557","4.905","2761.892","22.082","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1922","HUN","8055612","","","","","","","","","","","","","","","","","12.991","2.869","3097.236","24.950","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1923","HUN","8123785","","","","","","","","","","","","","","","","","8.522","2.126","3332.962","27.076","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1924","HUN","8192535","25091136000","","","","","","","","","","","","","","","","-7.773","-2.105","3048.106","24.972","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1925","HUN","8261866","30150267000","","","","","","","","","","","","","","","","-10.080","-2.517","2717.852","22.455","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1926","HUN","8331785","28887818000","","","","","","","","","","","","","","","","5.057","1.135","2831.325","23.590","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1927","HUN","8402295","30146964000","","","","","","","","","","","","","","","","5.263","1.241","2955.320","24.831","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1928","HUN","8473402","32793480000","","","","","","","","","","","","","","","","3.585","0.890","3035.592","25.722","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1929","HUN","8542835","33877101000","","","","","","","","","","","","","","","","7.824","2.012","3246.489","27.734","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1930","HUN","8610564","33142968000","","","","","","","","","","","","","","","","-10.869","-3.014","2870.860","24.720","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1931","HUN","8676559","31533645000","","","","","","","","","","","","","","","","-1.562","-0.386","2804.510","24.334","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1932","HUN","8740788","30694790000","","","","","","","","","","","","","","","","-0.269","-0.065","2776.420","24.268","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1933","HUN","8803220","33480832000","","","","","","","","","","","","","","","","-2.134","-0.518","2697.914","23.750","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1934","HUN","8866098","33695982000","","","","","","","","","","","","","","","","3.328","0.790","2767.934","24.541","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1935","HUN","8929425","35391915000","","","","","","","","","","","","","","","","8.442","2.072","2980.306","26.612","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1936","HUN","8993204","37748958000","","","","","","","","","","","","","","","","5.012","1.334","3107.474","27.946","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1937","HUN","9057438","36910671000","","","","","","","","","","","","","","","","13.033","3.642","3487.554","31.588","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.023","2.568","0.023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1938","HUN","9122132","38794744000","","","","","","","","","","","","","","","","4.518","1.427","3619.259","33.015","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2050.000","0.477","54.822","0.500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1939","HUN","9175084","41742948000","","","","","","","","","","","","","","","","13.381","4.418","4079.880","37.433","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","234.884","1.175","182.529","1.675","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1940","HUN","9216204","38875382000","","","","","","","","","","","","","","","","7.065","2.645","4348.630","40.078","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.389","1.279","320.525","2.954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1941","HUN","9245400","39113984000","","","","","","","","","","","","","","","","7.811","3.130","4673.478","43.208","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.142","1.954","530.843","4.908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1942","HUN","9262582","41079312000","","","","","","","","","","","","","","","","1.653","0.714","4741.905","43.922","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.820","2.838","836.223","7.746","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1943","HUN","9267656","","","","","","","","","","","","","","","","","-2.158","-0.948","4637.046","42.975","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.976","2.012","1052.863","9.758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1944","HUN","9272733","","","","","","","","","","","","","","","","","-20.118","-8.646","3702.146","34.329","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.715","-0.070","1044.761","9.688","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1945","HUN","9277812","","","","","","","","","","","","","","","","","-55.105","-18.917","1661.181","15.412","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-21.369","-2.070","821.061","7.618","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1946","HUN","9282895","24802206000","","","","","","","","","","","","","","","","45.691","7.042","2418.869","22.454","","","","","","","","","","","","","","","","","","","","","","","","","","1.040","112.083","1.040","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.580","0.349","858.197","7.967","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1947","HUN","9287980","25675412000","","","","","","","","","","","","","","","","38.972","8.751","3359.701","31.205","","","","","","","","","","","","","","","","","","","","","","","","","10.989","0.114","124.332","1.155","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-16.788","-1.337","713.729","6.629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1948","HUN","9293068","32117106000","","","","","","","","","","","","","","","","20.351","6.351","4041.237","37.555","","","","","","","","","","","","","","","","","","","","","","","","","216.832","2.504","393.707","3.659","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-14.912","-0.989","606.963","5.641","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1949","HUN","9309618","34706000000","","","","","","","","","","","","","","","","11.495","4.317","4497.765","41.872","","","","","","","","","","","","","","","","","","","","","","","","","16.250","0.595","456.871","4.253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.330","0.244","632.118","5.885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1950","HUN","9337883","36913114000","","","","","","","","","","","","","","","","11.686","4.893","5008.190","46.766","","","","","","","","","","","","","","","","","","","","","","","","","2.419","0.103","466.508","4.356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.186","0.070","637.678","5.955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1951","HUN","9423178","40481208000","","","","","","","","","","","","","","","","15.109","7.066","5712.682","53.832","","","","","","","","","","","","","","","","","","","","","","","","","6.299","0.274","491.405","4.631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.539","-0.151","615.861","5.803","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1952","HUN","9503933","41846112000","","","","","","","","","","","","","","","","21.030","11.321","6855.305","65.152","","","","","","","","","","","","","","","","","","","","","","","","","23.457","1.086","601.518","5.717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.840","1.151","731.775","6.955","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1953","HUN","9594481","42611395000","","","","","","","","","","","","","","","","13.248","8.631","7690.231","73.784","","","","","","","","","","","","","","","","","","","","","","","","","9.800","0.560","654.234","6.277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.472","2.884","1025.483","9.839","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1954","HUN","9704596","44094358000","","","","","","","","","","","","","","","","3.142","2.318","7841.865","76.102","","","","","","","","","","","","","","","","","","","","","","","","","1.639","0.103","657.414","6.380","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.853","4.315","1458.454","14.154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1955","HUN","9823216","48083550000","","","","","","","","","","","","","","","","3.886","2.958","8048.256","79.060","","","","","","","","","","","","","","","","","","","","","","","","","-2.330","-0.149","634.344","6.231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.553","4.466","1895.472","18.620","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1956","HUN","9853996","45907752000","","","","","","","","","","","","","","","","-7.905","-6.249","7388.928","72.810","","","","","","","","","","","","","","","","","","","","","","","","","-17.064","-1.063","524.455","5.168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-24.922","-4.640","1418.639","13.979","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1957","HUN","9837926","49696789000","","","","","","","","","","","","","","","","2.703","1.968","7601.040","74.778","","","","","","","","","","","","","","","","","","","","","","","","","-9.071","-0.469","477.662","4.699","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-43.844","-6.129","797.958","7.850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1958","HUN","9880680","53036694000","","","","","","","","","","","","","","","","14.370","10.745","8655.666","85.524","","","","","","","","","","","","","","","","","","","","","","","","","-8.759","-0.412","433.937","4.288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.963","1.803","976.947","9.653","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1959","HUN","9936845","55180161000","","","","","","","","","","","","","","","","4.582","3.919","9001.087","89.442","","","","","","","","","","","","","","","","","","","","","","","","","-10.933","-0.469","384.309","3.819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.819","2.396","1212.526","12.049","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1960","HUN","9983383","58064104156","","","","","","","","","","","","","","","","4.589","4.105","9370.276","93.547","","","","","","","","","","","","","","","","","","","","","","","","","2.395","0.091","391.679","3.910","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.471","2.105","1417.727","14.154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1961","HUN","10026515","61006407000","","","","","","","","","","","","","","","","6.284","5.879","9916.281","99.426","","","","","","","","","","","","","","","","","","","","","","","","","-5.263","-0.206","369.468","3.704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.721","2.791","1690.010","16.945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1962","HUN","10058067","63547845000","","","","","","","","","","","","","","","","1.951","1.940","10078.041","101.366","","","","","","","","","","","","","","","","","","","","","","","","","4.938","0.183","386.498","3.887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.629","2.140","1897.465","19.085","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1963","HUN","10083843","67044604000","","","","","","","","","","","","","","","","6.564","6.653","10712.070","108.019","","","","","","","","","","","","","","","","","","","","","","","","","80.000","3.110","693.917","6.997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.008","1.337","2025.248","20.422","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1964","HUN","10114375","70807256000","","","","","","","","","","","","","","","","3.822","4.128","11087.900","112.147","","","","","","","","","","","","","","","","","","","","","","","","","28.105","1.967","886.256","8.964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.563","0.523","2070.877","20.946","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hungary","1965","HUN","10141118","71364970230","","","0.000","0.000","","","","0.000","","","","12511.766","126.883","","","-0.084","-0.095","11049.331","112.053","","68.600","","","","","","","18240.141","2.592","","","","","18218.271","184.754","","99.887","","","13.597","","","1340.804","41.327","3.704","1249.212","12.668","","7.351","","","","0.208","7.396","0.075","20.543","","0.113","","","0.208","7.396","0.075","20.543","","0.113","","","","","0.000","0.000","0","0.000","","0.000","","","44.273","","","4365.702","0.111","0.023","2067.710","20.969","","23.936","0.000","0","","","","0.000","","0.000","","","0.000","","184.975","","","0.208","7.396","0.075","20.543","","0.113","","","0.000","0.000","0","0.000","","0.000","","","0.000","0.000","0","0.000","","0.000"
"Hungary","1966","HUN","10170409","75426855410","","0.000","0.000","0.000","","","","0.000","","-4.097","-5.199","11964.581","121.685","","","-3.305","-3.704","10653.339","108.349","","64.918","","","","","1.345","2.487","18432.184","2.485","1.306","2.414","","","18403.109","187.167","","99.852","23.968","3.259","16.856","","","1657.382","40.162","5.088","1745.884","17.756","","8.993","","33.333","0.069","0.278","9.832","0.1","27.312","","0.148","33.333","0.069","0.278","9.832","0.1","27.312","","0.148","","","","0.000","0.000","0.000","0","0.000","","0.000","9.832","4.353","48.626","","","4781.146","-5.435","-1.140","1949.690","19.829","","25.942","0.000","0","","","0.000","0.000","","0.000","","","0.000","","187.463","33.333","0.069","0.278","9.832","0.1","27.312","","0.148","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
