country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
"World","1900","","1627273655","3503708270156","","","","","","","","","","","","","","","","","","3287.639","5349.888","","","","","","","","","","","","","","","","","","","","","","","","","","","45.377","73.840","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.382","234.949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1901","","1639887187","","","","","","","","","","","","","","","","","1.808","96.707","3321.323","5446.595","","","","","","","","","","","","","","","","","","","","","","","","","10.817","7.988","49.899","81.828","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.870","27.889","160.278","262.838","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1902","","1653151632","","","","","","","","","","","","","","","","","2.420","131.829","3374.418","5578.424","","","","","","","","","","","","","","","","","","","","","","","","","9.761","7.988","54.330","89.816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.580","22.551","172.633","285.389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1903","","1667064512","","","","","","","","","","","","","","","","","9.121","508.836","3651.485","6087.260","","","","","","","","","","","","","","","","","","","","","","","","","8.893","7.988","58.668","97.803","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.887","19.655","182.982","305.043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1904","","1681154888","","","","","","","","","","","","","","","","","0.509","30.981","3639.309","6118.242","","","","","","","","","","","","","","","","","","","","","","","","","8.167","7.988","62.928","105.791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.292","37.495","203.752","342.538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1905","","1695427510","","","","","","","","","","","","","","","","","7.809","477.760","3890.465","6596.002","","","","","","","","","","","","","","","","","","","","","","","","","7.550","7.988","67.109","113.779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.647","-5.641","198.710","336.898","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1906","","1709887300","","","","","","","","","","","","","","","","","5.601","369.474","4073.646","6965.476","","","","","","","","","","","","","","","","","","","","","","","","","7.020","7.988","71.213","121.766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.400","-1.349","196.240","335.549","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1907","","1724558347","","","","","","","","","","","","","","","","","10.617","739.536","4467.817","7705.012","","","","","","","","","","","","","","","","","","","","","","","","","6.560","7.988","75.239","129.754","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.648","79.351","240.583","414.900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1908","","1739441480","","","","","","","","","","","","","","","","","-4.964","-382.440","4209.726","7322.571","","","","","","","","","","","","","","","","","","","","","","","","","6.156","7.988","79.187","137.742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.107","33.634","257.861","448.534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1909","","1753729257","","","","","","","","","","","","","","","","","4.493","328.970","4363.012","7651.541","","","","","","","","","","","","","","","","","","","","","","","","","5.799","7.988","83.097","145.729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.079","22.783","268.751","471.317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1910","","1767417985","","","","","","","","","","","","","","","","","5.366","410.572","4561.520","8062.113","","","","","","","","","","","","","","","","","","","","","","","","","8.138","11.860","89.163","157.589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.767","41.321","290.050","512.639","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1911","","1780422213","","","","","","","","","","","","","","","","","1.781","143.599","4608.857","8205.712","","","","","","","","","","","","","","","","","","","","","","","","","5.315","8.376","93.217","165.965","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.923","30.366","304.986","543.005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1912","","1792912374","","","","","","","","","","","","","","","","","4.938","405.229","4802.768","8610.941","","","","","","","","","","","","","","","","","","","","","","","","","5.047","8.376","97.239","174.342","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.611","8.746","307.740","551.750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1913","","1804803374","","","","","","","","","","","","","","","","","7.149","615.565","5112.195","9226.507","","","","","","","","","","","","","","","","","","","","","","","","","4.805","8.376","101.240","182.718","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.255","56.580","337.062","608.330","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1914","","1816884694","","","","","","","","","","","","","","","","","-10.248","-945.524","4557.792","8280.982","","","","","","","","","","","","","","","","","","","","","","","","","4.584","8.376","105.177","191.094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.002","18.259","344.870","626.590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1915","","1829102909","","","","","","","","","","","","","","","","","-1.581","-130.907","4455.777","8150.075","","","","","","","","","","","","","","","","","","","","","","","","","4.383","8.376","109.054","199.471","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.337","45.973","367.701","672.563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1916","","1841395693","","","","","","","","","","","","","","","","","7.265","592.110","4747.586","8742.186","","","","","","","","","","","","","","","","","","","","","","","","","4.199","8.376","112.875","207.847","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.275","48.927","391.817","721.490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1917","","1853777065","","","","","","","","","","","","","","","","","4.141","361.976","4911.141","9104.161","","","","","","","","","","","","","","","","","","","","","","","","","4.030","8.376","116.639","216.223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.540","76.049","430.224","797.539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1918","","1866778878","","","","","","","","","","","","","","","","","-1.787","-162.688","4789.787","8941.474","","","","","","","","","","","","","","","","","","","","","","","","","3.874","8.376","120.314","224.600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.717","-5.722","424.162","791.817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1919","","1880624916","","","","","","","","","","","","","","","","","-15.186","-1357.816","4032.520","7583.658","","","","","","","","","","","","","","","","","","","","","","","","","3.729","8.376","123.882","232.976","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.887","109.962","479.510","901.779","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1920","","1895426673","4824948231242","","","","","","","","","","","","","","","","14.611","1108.069","4585.630","8691.727","","","","","","","","","","","","","","","","","","","","","","","","","3.595","8.376","127.334","241.352","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.123","253.604","609.563","1155.382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1921","","1910916276","","","","","","","","","","","","","","","","","-16.495","-1433.714","3798.185","7258.013","","","","","","","","","","","","","","","","","","","","","","","","","3.471","8.376","130.685","249.729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.262","95.459","654.577","1250.841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1922","","1927207651","","","","","","","","","","","","","","","","","5.547","402.601","3974.981","7660.614","","","","","","","","","","","","","","","","","","","","","","","","","6.750","16.858","138.328","266.586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.623","145.387","724.482","1396.228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1923","","1944216846","","","","","","","","","","","","","","","","","16.478","1262.329","4589.479","8922.942","","","","","","","","","","","","","","","","","","","","","","","","","17.165","45.760","160.654","312.346","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.271","255.104","849.356","1651.332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1924","","1961489200","","","","","","","","","","","","","","","","","-2.623","-234.068","4429.733","8688.874","","","","","","","","","","","","","","","","","","","","","","","","","14.650","45.760","182.569","358.107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.282","-4.664","839.499","1646.668","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1925","","1979027667","","","","","","","","","","","","","","","","","0.254","22.059","4401.623","8710.933","","","","","","","","","","","","","","","","","","","","","","","","","12.778","45.760","204.074","403.867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.849","79.840","872.402","1726.508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1926","","1996813608","","","","","","","","","","","","","","","","","-0.449","-39.125","4342.823","8671.808","","","","","","","","","","","","","","","","","","","","","","","","","11.331","45.760","225.172","449.627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.635","45.485","887.410","1771.993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1927","","2014848732","","","","","","","","","","","","","","","","","7.759","672.886","4637.913","9344.693","","","","","","","","","","","","","","","","","","","","","","","","","10.177","45.760","245.868","495.388","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.172","251.127","1004.105","2023.120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1928","","2033160306","","","","","","","","","","","","","","","","","-1.774","-165.769","4514.609","9178.925","","","","","","","","","","","","","","","","","","","","","","","","","9.237","45.760","266.161","541.148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.016","101.472","1044.970","2124.592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1929","","2052125441","","","","","","","","","","","","","","","","","6.348","582.658","4756.816","9761.583","","","","","","","","","","","","","","","","","","","","","","","","","6.183","33.458","280.005","574.606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.103","257.139","1160.617","2381.731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1930","","2071786711","","","","","","","","","","","","","","","","","-8.621","-841.582","4305.463","8920.001","","","","","","","","","","","","","","","","","","","","","","","","","4.837","27.794","290.763","602.400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.639","-110.497","1096.268","2271.234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1931","","2092158599","","","","","","","","","","","","","","","","","-11.809","-1053.328","3760.075","7866.673","","","","","","","","","","","","","","","","","","","","","","","","","4.752","28.624","301.614","631.024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.246","-73.723","1050.356","2197.512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1932","","2113215566","","","","","","","","","","","","","","","","","-11.088","-872.242","3309.852","6994.432","","","","","","","","","","","","","","","","","","","","","","","","","4.536","28.624","312.154","659.648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.557","-100.134","992.505","2097.377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1933","","2134919626","","","","","","","","","","","","","","","","","4.693","328.238","3429.951","7322.670","","","","","","","","","","","","","","","","","","","","","","","","","4.339","28.624","322.388","688.273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.197","192.895","1072.768","2290.273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1934","","2156892673","","","","","","","","","","","","","","","","","9.119","667.731","3704.589","7990.401","","","","","","","","","","","","","","","","","","","","","","","","","4.159","28.624","332.375","716.897","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.528","126.616","1120.542","2416.888","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1935","","2179140887","","","","","","","","","","","","","","","","","4.308","344.195","3824.716","8334.596","","","","","","","","","","","","","","","","","","","","","","","","","3.993","28.624","342.117","745.522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.721","210.771","1205.823","2627.659","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1936","","2201762907","","","","","","","","","","","","","","","","","9.850","820.969","4158.288","9155.564","","","","","","","","","","","","","","","","","","","","","","","","","3.840","28.624","351.603","774.146","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.907","234.042","1299.732","2861.701","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1937","","2224730578","","","","","","","","","","","","","","","","","5.060","463.250","4323.586","9618.814","","","","","","","","","","","","","","","","","","","","","","","","","7.282","56.375","373.313","830.521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.818","395.443","1464.062","3257.144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1938","","2248127325","","","","","","","","","","","","","","","","","-6.700","-644.432","3991.937","8974.383","","","","","","","","","","","","","","","","","","","","","","","","","6.192","51.427","392.304","881.948","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.380","-77.514","1414.346","3179.630","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1939","","2270675197","","","","","","","","","","","","","","","","","5.632","505.427","4174.886","9479.810","","","","","","","","","","","","","","","","","","","","","","","","","7.184","63.357","416.310","945.305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.188","133.152","1458.942","3312.782","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1940","","2291979566","7646890024327","","","","","","","","","","","","","","","","10.293","975.723","4561.791","10455.532","","","","","","","","","","","","","","","","","","","","","","","","","6.702","63.357","440.083","1008.662","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.221","106.705","1491.936","3419.488","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1941","","2312098978","","","","","","","","","","","","","","","","","3.658","382.477","4687.520","10838.009","","","","","","","","","","","","","","","","","","","","","","","","","6.281","63.357","463.656","1072.019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.010","102.937","1523.475","3522.425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1942","","2331135363","","","","","","","","","","","","","","","","","1.714","185.766","4728.929","11023.774","","","","","","","","","","","","","","","","","","","","","","","","","5.910","63.357","487.048","1135.375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.871","-206.816","1422.315","3315.608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1943","","2349014611","","","","","","","","","","","","","","","","","2.772","305.629","4823.045","11329.403","","","","","","","","","","","","","","","","","","","","","","","","","5.580","63.357","510.313","1198.732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.615","252.487","1518.976","3568.096","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1944","","2366918849","","","","","","","","","","","","","","","","","-3.980","-450.964","4596.034","10878.439","","","","","","","","","","","","","","","","","","","","","","","","","5.285","63.357","533.220","1262.089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.855","530.037","1731.421","4098.133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1945","","2384671779","","","","","","","","","","","","","","","","","-19.763","-2149.956","3660.245","8728.483","","","","","","","","","","","","","","","","","","","","","","","","","5.020","63.357","555.819","1325.446","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.117","-4.792","1716.522","4093.341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1946","","2402301767","","","","","","","","","","","","","","","","","7.672","669.686","3912.152","9398.169","","","","","","","","","","","","","","","","","","","","","","","","","5.352","70.940","581.270","1396.386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.372","260.838","1812.503","4354.179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1947","","2421291820","","","","","","","","","","","","","","","","","12.358","1161.455","4361.153","10559.624","","","","","","","","","","","","","","","","","","","","","","","","","10.634","148.492","638.039","1544.878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.159","442.358","1980.983","4796.538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1948","","2441897177","","","","","","","","","","","","","","","","","3.325","351.156","4468.157","10910.780","","","","","","","","","","","","","","","","","","","","","","","","","13.056","201.696","715.253","1746.574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.183","632.335","2223.219","5428.873","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1949","","2467923023","","","","","","","","","","","","","","","","","-4.923","-537.130","4203.393","10373.650","","","","","","","","","","","","","","","","","","","","","","","","","6.855","119.735","756.227","1866.309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.573","-31.134","2187.158","5397.739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1950","","2493092852","8461551701531","","","","","","","","","","","","","","","","9.244","958.925","4545.589","11332.575","","","","","","","","","","","","","","","","","","","","","","","","","14.484","270.325","857.021","2136.634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.187","657.839","2428.942","6055.578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1951","","2536927034","","","","","","","","","","","","","","","","","5.351","606.443","4706.095","11939.019","","","","","","","","","","","","","","","","","","","","","","","","","18.622","397.875","999.047","2534.509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.403","811.658","2706.911","6867.236","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1952","","2584086340","","","","","","","","","","","","","","","","","-0.574","-68.518","4593.694","11870.501","","","","","","","","","","","","","","","","","","","","","","","","","7.698","195.117","1056.322","2729.627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.112","351.063","2793.366","7218.299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1953","","2634106241","","","","","","","","","","","","","","","","","0.444","52.685","4526.463","11923.186","","","","","","","","","","","","","","","","","","","","","","","","","5.741","156.718","1095.759","2886.345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.738","414.214","2897.572","7632.513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1954","","2685894857","","","","","","","","","","","","","","","","","-1.289","-153.747","4381.943","11769.438","","","","","","","","","","","","","","","","","","","","","","","","","4.894","141.253","1127.221","3027.598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.693","358.181","2975.058","7990.694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1955","","2740213796","","","","","","","","","","","","","","","","","8.653","1018.443","4666.746","12787.882","","","","","","","","","","","","","","","","","","","","","","","","","8.785","265.965","1201.937","3293.563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.074","964.790","3268.170","8955.483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1956","","2795409991","","","","","","","","","","","","","","","","","5.679","726.209","4834.386","13514.091","","","","","","","","","","","","","","","","","","","","","","","","","8.446","278.187","1277.719","3571.750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.826","790.375","3486.379","9745.858","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1957","","2852618331","","","","","","","","","","","","","","","","","2.809","379.667","4870.528","13893.758","","","","","","","","","","","","","","","","","","","","","","","","","8.650","308.966","1360.405","3880.716","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.386","524.908","3600.470","10270.767","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1958","","2911249671","","","","","","","","","","","","","","","","","3.160","439.050","4923.249","14332.808","","","","","","","","","","","","","","","","","","","","","","","","","7.559","293.331","1433.765","4174.047","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.504","257.210","3616.308","10527.977","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1959","","2965950350","","","","","","","","","","","","","","","","","3.643","522.087","5008.477","14854.895","","","","","","","","","","","","","","","","","","","","","","","","","11.634","485.629","1571.057","4659.676","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.911","832.882","3830.428","11360.858","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1960","","3015470889","13338076573731","","","","","","","","","","","","","","","","4.180","620.905","5132.134","15475.800","","","","","","","","","","","","","","","","","","","","","","","","","8.856","412.648","1682.100","5072.324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.746","879.984","4059.347","12240.843","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1961","","3064869675","","","","","","","","","","","","","","","","","-5.791","-896.266","4756.983","14579.534","","","","","","","","","","","","","","","","","","","","","","","","","7.435","377.111","1778.031","5449.435","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.442","788.549","4251.206","13029.392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1962","","3123374312","","","","","","","","","","","","","","","","","2.409","351.217","4780.327","14930.751","","","","","","","","","","","","","","","","","","","","","","","","","9.406","512.560","1908.831","5961.995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.475","1104.280","4525.129","14133.672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1963","","3192807826","","","","","","","","","","","","","","","","","3.033","452.844","4818.203","15383.595","","","","","","","","","","","","","","","","","","","","","","","","","9.418","561.509","2043.187","6523.504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.290","1030.371","4749.438","15164.043","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1964","","3264487343","","","","","","","","","","","","","","","","","4.426","680.872","4920.977","16064.467","","","","","","","","","","","","","","","","","","","","","","","","","9.260","604.103","2183.377","7127.606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.997","1212.695","5016.634","16376.738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"World","1965","","3334533710","","","","2.708","9.030","","","","0.021","","","","4851.561","16177.694","","","1.974","317.091","4912.698","16381.558","","37.454","","","","","","","13003.410","","","","","","12143.519","40492.973","","93.748","","","6303.821","","","1890.465","7.168","510.879","2290.721","7638.485","","14.594","","","","2564.439","276.860","923.198","769.055","","5.937","","","2700.616","289.913","966.723","809.893","","6.252","","","","","70.944","7.659","25.54","21.275","","0.164","","","18011.457","","","5401.492","11.323","1854.344","5467.356","18231.082","","41.699","56.204","17.985","","","","5.394","","16.855","","","0.130","","43360.309","","","2629.673","282.253","941.183","788.618","","6.088","","","0.000","0.000","0","0.000","","0.000","","","0.000","0.000","0","0.000","","0.000"
"World","1966","","3404041131","","1.993","0.180","2.706","9.210","","","","0.020","","1.123","181.736","4805.885","16359.431","","","1.387","227.165","4879.119","16608.723","","35.912","","","","","5.471","2372.141","13434.752","","5.338","2161.687","","","12530.595","42654.660","","93.635","8.963","564.994","6868.814","","","2017.841","7.600","580.553","2414.494","8219.038","","15.078","","6.566","168.386","2732.825","289.014","983.817","802.818","","5.999","7.329","198.960","2899.576","304.948","1038.056","851.804","","6.365","","","34.822","24.704","95.648","10.115","34.433","28.098","","0.210","7.856","1414.957","19426.414","","","5706.868","8.588","1565.729","5815.679","19796.811","","42.645","61.894","19.806","","10.124","5.690","5.818","","18.182","","","0.136","","45732.449","6.590","174.256","2803.928","294.833","1003.623","823.706","","6.155","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
